Expo_Name,Expo_Year,Expo_Country,Expo_City,Setlist,Song_Name,Song_Artist,Song_Vocalist,Song_Plays(Mil)
Miku Expo 2016  Sapporo,2016,Japan,Sapporo,Miku Expo 2016 Japan,Secret Police,BuririP,Miku,1
Miku Expo 2016  Sapporo,2016,Japan,Sapporo,Miku Expo 2016 Japan,Tell Your World,kz,Miku,50.5
Miku Expo 2016  Sapporo,2016,Japan,Sapporo,Miku Expo 2016 Japan,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2016  Sapporo,2016,Japan,Sapporo,Miku Expo 2016 Japan,Cumulonimbus Graffiti,ryo,Miku,1.5
Miku Expo 2016  Sapporo,2016,Japan,Sapporo,Miku Expo 2016 Japan,39,DECO*27 & sasakure,Miku,7.2
Miku Expo 2016  Sapporo,2016,Japan,Sapporo,Miku Expo 2016 Japan,Star Fragment,marasy,Miku,0.1
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,The Disappearance of Hatsune Miku -DEAD END-,cosMo@BousouP,Miku,20.7
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Two-Sided Lovers,Wowaka,Miku,43.5
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Unhappy Refrain,wowaka,Miku,18.3
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,World's End Dancehall,wowaka,Miku & Luka,45.5
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,magnet,Minato Takahiro,Miku & Luka,10.1
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Weekender Girl,kz & HachioujiP,Miku,15.7
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Common World Denomination,PinnochioP,Miku,19.7
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Love Words,DECO*27,Miku,5.2
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Glass Wall,GuitarHeroPianoZero,Miku,2.1
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Snowman,halyosy,Kaito,0.1
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Change Me,shu-t,Meiko,1.7
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Tokyo Teddy Bear,Neru & Ore BananaP,Rin,37.2
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Butterfly on Your Right Shoulder,noripy,Rin & Len,38
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Love is War,ryo,Miku,4
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,"Last Night, Good Night",kz,Miku,3.8
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Luka Luka★Night Fever,samfree,Luka,36.5
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,The Intense Voice of Hatsune Miku,cosMo@BousouP,Miku,5
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Secret Police,BuririP,Miku,1
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Tell Your World,kz,Miku,50.5
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Cumulonimbus Graffiti,ryo,Miku,1.5
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,39,DECO*27 & sasakure,Miku,7.2
Miku Expo 2016  Tokyo,2016,Japan,Tokyo,Miku Expo 2016 Japan,Star Fragment,marasy,Miku,0.1
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,The Disappearance of Hatsune Miku -DEAD END-,cosMo@BousouP,Miku,20.7
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Two-Sided Lovers,Wowaka,Miku,43.5
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Unhappy Refrain,wowaka,Miku,18.3
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,World's End Dancehall,wowaka,Miku & Luka,45.5
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,magnet,Minato Takahiro,Miku & Luka,10.1
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Weekender Girl,kz & HachioujiP,Miku,15.7
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Deep Sea Girl,Yuuyu,Miku,29.3
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Glass Wall,GuitarHeroPianoZero,Miku,2.1
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Snowman,halyosy,Kaito,0.1
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Change Me,shu-t,Meiko,1.7
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Tokyo Teddy Bear,Neru & Ore BananaP,Rin,37.2
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Butterfly on Your Right Shoulder,noripy,Rin & Len,38
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Love is War,ryo,Miku,4
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,"Last Night, Good Night",kz,Miku,3.8
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Secret Police,BuririP,Miku,1
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,The Intense Voice of Hatsune Miku,cosMo@BousouP,Miku,5
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Cumulonimbus Graffiti,ryo,Miku,1.5
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,39,DECO*27 & sasakure,Miku,7.2
Miku Expo 2016  Seattle,2016,United States of America,Seattle,Miku Expo 2016 North America,Star Fragment,marasy,Miku,0.1
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,The Disappearance of Hatsune Miku -DEAD END-,cosMo@BousouP,Miku,20.7
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Two-Sided Lovers,Wowaka,Miku,43.5
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Unhappy Refrain,wowaka,Miku,18.3
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,World's End Dancehall,wowaka,Miku & Luka,45.5
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,magnet,Minato Takahiro,Miku & Luka,10.1
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Weekender Girl,kz & HachioujiP,Miku,15.7
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Deep Sea Girl,Yuuyu,Miku,29.3
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Glass Wall,GuitarHeroPianoZero,Miku,2.1
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Snowman,halyosy,Kaito,0.1
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Change Me,shu-t,Meiko,1.7
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Tokyo Teddy Bear,Neru & Ore BananaP,Rin,37.2
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Butterfly on Your Right Shoulder,noripy,Rin & Len,38
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Love is War,ryo,Miku,4
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,"Last Night, Good Night",kz,Miku,3.8
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Secret Police,BuririP,Miku,1
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,The Intense Voice of Hatsune Miku,cosMo@BousouP,Miku,5
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Cumulonimbus Graffiti,ryo,Miku,1.5
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,39,DECO*27 & sasakure,Miku,7.2
Miku Expo 2016  San Francisco,2016,United States of America,San Francisco,Miku Expo 2016 North America,Star Fragment,marasy,Miku,0.1
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,The Disappearance of Hatsune Miku -DEAD END-,cosMo@BousouP,Miku,20.7
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Two-Sided Lovers,Wowaka,Miku,43.5
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Unhappy Refrain,wowaka,Miku,18.3
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,World's End Dancehall,wowaka,Miku & Luka,45.5
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,magnet,Minato Takahiro,Miku & Luka,10.1
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Weekender Girl,kz & HachioujiP,Miku,15.7
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Deep Sea Girl,Yuuyu,Miku,29.3
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Glass Wall,GuitarHeroPianoZero,Miku,2.1
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Snowman,halyosy,Kaito,0.1
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Change Me,shu-t,Meiko,1.7
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Tokyo Teddy Bear,Neru & Ore BananaP,Rin,37.2
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Butterfly on Your Right Shoulder,noripy,Rin & Len,38
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Love is War,ryo,Miku,4
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,"Last Night, Good Night",kz,Miku,3.8
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Secret Police,BuririP,Miku,1
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,The Intense Voice of Hatsune Miku,cosMo@BousouP,Miku,5
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Cumulonimbus Graffiti,ryo,Miku,1.5
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,39,DECO*27 & sasakure,Miku,7.2
Miku Expo 2016  Los Angeles,2016,United States of America,Los Angeles,Miku Expo 2016 North America,Star Fragment,marasy,Miku,0.1
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,The Disappearance of Hatsune Miku -DEAD END-,cosMo@BousouP,Miku,20.7
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Two-Sided Lovers,Wowaka,Miku,43.5
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Unhappy Refrain,wowaka,Miku,18.3
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,World's End Dancehall,wowaka,Miku & Luka,45.5
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,magnet,Minato Takahiro,Miku & Luka,10.1
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Weekender Girl,kz & HachioujiP,Miku,15.7
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Deep Sea Girl,Yuuyu,Miku,29.3
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Glass Wall,GuitarHeroPianoZero,Miku,2.1
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Snowman,halyosy,Kaito,0.1
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Change Me,shu-t,Meiko,1.7
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Tokyo Teddy Bear,Neru & Ore BananaP,Rin,37.2
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Butterfly on Your Right Shoulder,noripy,Rin & Len,38
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Love is War,ryo,Miku,4
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,"Last Night, Good Night",kz,Miku,3.8
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Secret Police,BuririP,Miku,1
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,The Intense Voice of Hatsune Miku,cosMo@BousouP,Miku,5
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Cumulonimbus Graffiti,ryo,Miku,1.5
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,39,DECO*27 & sasakure,Miku,7.2
Miku Expo 2016  Dallas,2016,United States of America,Dallas,Miku Expo 2016 North America,Star Fragment,marasy,Miku,0.1
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,The Disappearance of Hatsune Miku -DEAD END-,cosMo@BousouP,Miku,20.7
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Two-Sided Lovers,Wowaka,Miku,43.5
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Unhappy Refrain,wowaka,Miku,18.3
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,World's End Dancehall,wowaka,Miku & Luka,45.5
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,magnet,Minato Takahiro,Miku & Luka,10.1
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Weekender Girl,kz & HachioujiP,Miku,15.7
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Deep Sea Girl,Yuuyu,Miku,29.3
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Glass Wall,GuitarHeroPianoZero,Miku,2.1
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Snowman,halyosy,Kaito,0.1
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Change Me,shu-t,Meiko,1.7
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Tokyo Teddy Bear,Neru & Ore BananaP,Rin,37.2
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Butterfly on Your Right Shoulder,noripy,Rin & Len,38
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Love is War,ryo,Miku,4
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,"Last Night, Good Night",kz,Miku,3.8
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Secret Police,BuririP,Miku,1
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,The Intense Voice of Hatsune Miku,cosMo@BousouP,Miku,5
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Cumulonimbus Graffiti,ryo,Miku,1.5
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Tell Your World,kz,Miku,50.5
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Blue Star,HachioujiP,Miku,0.5
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Sharing The World,BIGHEAD,Miku,1.3
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,39,DECO*27 & sasakure,Miku,7.2
Miku Expo 2016  Houston,2016,United States of America,Houston,Miku Expo 2016 North America,Star Fragment,marasy,Miku,0.1
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,World is Mine,"ryo, supercell",Miku,67.5
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,The Disappearance of Hatsune Miku -DEAD END-,cosMo@BousouP,Miku,20.7
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Two-Sided Lovers,Wowaka,Miku,43.5
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Unhappy Refrain,wowaka,Miku,18.3
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,World's End Dancehall,wowaka,Miku & Luka,45.5
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,magnet,Minato Takahiro,Miku & Luka,10.1
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Weekender Girl,kz & HachioujiP,Miku,15.7
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Deep Sea Girl,Yuuyu,Miku,29.3
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Glass Wall,GuitarHeroPianoZero,Miku,2.1
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Snowman,halyosy,Kaito,0.1
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Change Me,shu-t,Meiko,1.7
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Tokyo Teddy Bear,Neru & Ore BananaP,Rin,37.2
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Butterfly on Your Right Shoulder,noripy,Rin & Len,38
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Remote Control,JesusP,Rin & Len,19.2
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Love is War,ryo,Miku,4
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,"Last Night, Good Night",kz,Miku,3.8
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Ten Thousand Stars,CircusP,Miku,2.8
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Just be Friends,Dixie Flatline,Luka,18.7
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Secret Police,BuririP,Miku,1
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,The Intense Voice of Hatsune Miku,cosMo@BousouP,Miku,5
Miku Expo 2016  Toronto,2016,Canada,Toronto,Miku Expo 2016 North America,Cumulonimbus Graffiti,ryo,Miku,1.5
